id,line_position
140374,2
140375,3
140376,4
140377,5
140378,6
140379,1
140380,1
140381,2
140386,1
140387,2
140388,3
140389,4
140390,5
140391,6
140392,7
140397,1
140398,2
140399,1
140400,2
140401,3
140402,4
140403,5
140404,6
140405,7
140406,8
140407,9
140408,10
140409,1
140410,1
140411,1
140412,2
140413,3
140414,4
140415,5
140416,6
140417,7
140418,8
140419,9
140420,10
140421,11
140422,12
140423,13
140424,14
140425,15
140426,16
140427,17
140428,18
140429,19
140430,20
140431,21
140432,22
140433,23
140434,24
140435,25
140436,26
140449,1
140452,1
140454,1
140455,1
140456,2
140458,1
140459,2
140460,3
140461,4
140462,5
140463,6
140464,7
140465,8
140466,9
140467,10
140468,1
140469,2
140470,3
140505,1
140506,2
140507,3
140508,4
140509,5
140510,6
140511,7
140512,8
140513,9
140514,10
140515,11
140516,12
140517,13
140524,1
140525,2
140530,1
140531,2
140532,1
140533,2
140534,3
140537,1
140538,2
140539,3
140540,4
140541,5
140542,1
140543,2
140544,1
140545,2
140546,1
140547,2
140548,3
140551,1
140553,1
140554,2
140555,3
140556,4
140557,5
140558,6
140559,7
140560,8
140561,9
140562,10
140563,11
140564,12
140567,16
140572,1
140573,2
140574,3
140575,4
140576,5
140577,6
140578,7
140579,8
140580,9
140581,10
140582,11
140583,12
140584,13
140585,14
140586,15
140587,16
140588,17
140589,18
140590,19
140591,20
140592,1
140593,2
140594,3
140595,4
140598,2
140599,3
140600,4
140601,5
140602,6
140603,7
140604,8
140605,9
140606,10
140607,11
140608,12
140643,3
140644,10
140645,11
140646,12
140647,14
140648,15
140649,17
140651,2
140652,1
140653,3
140655,1
140656,2
140657,3
140658,4
140659,5
140660,1
140661,2
140662,3
140663,4
140664,5
140665,6
140666,7
140667,8
140668,9
140669,10
140670,11
140671,12
140672,13
140673,14
140674,15
140675,16
140676,17
140677,18
140678,19
140679,20
140680,21
140681,22
140682,23
140683,24
140684,25
140685,26
140686,27
140687,28
140690,1
140693,1
140697,1
140698,2
140699,1
140700,2
140701,3
140702,4
140703,5
140704,6
140705,7
140706,8
140707,9
140708,10
140709,11
140710,12
140712,1
140713,2
140714,3
140715,4
140716,5
140717,6
140718,1
140719,2
140720,3
140723,1
140724,2
140725,3
140726,4
140727,5
140730,1
140731,2
140738,3
140739,5
140741,7
140742,12
140743,12-1
140745,1
140746,1
140749,1
140750,2
140768,1.a
140769,1.a (PV)
140770,2.b
140771,2.b (PV)
140772,3.b
140773,3.b (PV)
140774,4.b
140775,4.b (PV)
140776,5.a
140777,5.a (PV)
140778,6.
140779,6. (PV)
140780,7.
140781,7. (PV)
140782,8.
140783,8. (PV)
140784,9
140785,9.(PV)
140786,10.
140787,10.(PV)
140788,13.b
140789,14.a
140790,15.b
140791,16.b
140792,18.b
140793,19.
140794,20
140795,21
140796,22
140797,23
140798,24
140799,25
140800,26.1
140801,26.2
140802,26.3
140803,26.4
140805,(PV)
140818,1
140820,25
140827,1
140828,2
140829,3
140830,4
140831,5
140832,6
140833,7
140834,8
140835,9
140836,10
140837,11
140855,1
140856,2
140857,3
140858,4
140859,5
140860,6
140861,7
140862,8
140863,9
140864,10
140865,11
140866,12
140867,13
140870,1
140874,1
140875,2
140876,3
140877,4
140878,1
140879,2
140880,3
140881,4
140882,5
140883,6
140884,1
140885,2
140886,3
140887,4
140888,5
140889,6
140890,7
140891,8
140892,9
140893,10
140894,11
140898,1
140899,2
140900,1
140901,2
140902,3
140903,4
140904,1
140905,2
140906,3
140907,4
140908,5
140909,6
140910,7
140911,8
140912,9
140913,10
140914,11
140915,12
140916,13
140917,14
140918,15
140919,16
140925,1
140926,2
140927,3
140928,4
140929,5
140930,6
140931,7
140937,1
140959,1
140960,2
140961,3
140962,4
140963,5
140964,6
140965,1
140966,2
140967,3
140968,4
140969,5
140970,6
140971,7
140972,8
140973,9
140974,10
140975,11
140976,12
140977,13
140978,14
140979,15
140980,16
140981,17
140982,18
140983,19
140984,20
140985,21
140986,22
140987,23
140988,24
140989,25
140990,26
140991,27
140992,28
140993,29
140994,30
140995,31
140996,32
140997,33
140998,34
140999,35
141028,1.0
141037,9
141039,1
141040,11
141042,1
141045,6
141047,1
141048,2
141049,3
141050,1
141051,2
141052,3
141053,4
141054,5
141055,7
141056,8
141057,9
141058,10
141059,11
141060,12
141061,13
141062,14
141063,1
141065,1
141066,2
141067,3
141068,4
141069,5
141070,6
141071,7
141072,8
141073,9
141074,10
141075,11
141076,12
141077,13
141078,18
141080,1
141081,2
141083,1
141084,2
141085,3
141086,4
141087,5
141088,6
141089,7
141090,8
141093,60
141094,61
141095,62
141096,63
141097,64
141098,65
141099,66
141100,67
141101,1
141102,2
141103,3
141104,4
141105,5
141106,6
141107,7
141108,8
141109,1
141110,2
141111,3
141112,4
141113,5
141115,1
141125,1
141126,2
141127,3
141128,4
141129,6
141130,7
141131,8
141132,9
141133,10
141134,11
141135,5
141146,10
141148,1
141149,2
141151,1
141152,2
141153,1
141154,2
141155,3
141156,4
141157,5
141158,6
141159,7
141160,8
141161,9
141162,10
141163,11
141164,12
141165,13
141166,14
141167,15
141168,16
141169,17
141170,18
141171,19
141172,20
141177,1
141178,2
141179,3
141180,4
141181,5
141182,1
141206,POS 1a
141207,POS 1b
141208,POS 2
141211,POS 3
141212,POS. 4
141227,POS. 8
141228,POS.12
141264,1
141265,2
141266,5
141267,POS 1
141268,POS 2
141269,POS 3
141270,POS 4
141271,POS 5
141277,1
141278,2
141280,1
141281,1a
141282,1b
141283,1c
141287,1
141288,2
141289,3
141290,4
141291,5
141292,6
141293,7
141295,1
141297,1
141298,2
141299,3
141300,4
141301,1
141302,1a
141303,1b
141304,1
141305,2
141306,3
141307,4
141308,5
141309,6
141310,7
141311,8
141369,1
141370,2
141371,3
141372,4
141373,5
141374,6
141387,1
141388,2
141389,3
141390,4
141391,5
141392,6
141393,7
141394,8
141395,9
141396,1a
141397,2a
141398,3a
141399,4a
141400,5a
141401,6a
141402,7a
141403,8a
141404,9a
141405,1
141406,2
141427,21
141428,22
141429,23
141430,24
141431,25
141432,26
141433,27
141434,28
141435,29
141436,30
141437,31
141438,32
141439,33
141440,34
141445,1
141446,1
141447,2
141448,3
141449,4
141450,5
141451,6
141452,7
141453,8
141454,9
141455,10
141456,11
141457,12
141458,1
141459,2
141460,3
141461,4
141462,5
141463,1
141464,2
141465,3
141466,1
141467,2
141468,3
141469,4
141470,5
141471,6
141472,7
141473,8
141474,9
141475,10
141476,11
141523,1
141524,2
141525,1
141526,2
141530,1
141531,2
141532,3
141533,4
141534,5
141535,6
141536,7
141543,1
141544,2
141545,3
141546,4
141547,5
141548,6
141549,7
141553,3
141554,8
141556,1
141583,1
141584,2
141585,3
141586,4
141587,5
141588,6
141589,7
141590,8
141591,9
141592,10
141593,11
141594,12
141595,13
141596,14
141597,15
141598,16
141599,17
141600,18
141601,19
141603,1
141604,1
141605,2
141606,3
141607,4
141608,5
141609,6
141610,7
141611,8
141612,9
141613,10
141614,11
141615,12
141616,13
141617,14
141618,15
141619,16
141620,17
141621,18
141626,1
141627,1
141628,2
141629,3
141630,1
141631,2
141633,12
141634,13
141635,1
141636,2
141670,1
141671,1
141672,1
141673,2
141674,3
141675,4
141676,5
141677,6
141678,7
141679,8
141683,1
141684,2
141685,3
141686,4
141687,5
141691,1
141692,2
141693,3
141694,4
141695,5
141696,6
141697,7
141698,1
141699,4
141700,1
141701,2
141702,3
141703,4
141709,1
141710,2
141711,3
141712,4
141714,1
141715,2
141716,3
141717,4
141718,5
141719,6
141720,7
141721,8
141722,9
141723,10
141724,2
141725,1
141726,2
141727,3
141728,4
141729,5
141730,6
141731,7
141732,8
141748,1
141749,6
141762,1
141763,2
141764,3
141765,4
141773,5
141774,11
141784,1
141785,2
141786,1
141816,1
141817,2
141818,3
141819,4
141825,1
141829,POS 1
141830,POS 2
141831,POS 3
141832,POS 5
141833,POS 6
141839,POS. 1
141840,POS. 2
141841,POS. 3
141842,POS. 4
141846,1
141847,2
141848,3
141849,4
141850,5
141851,6
141855,1
141857,1
141858,2
141863,1
141864,2
141865,3
141866,4
141867,5
141868,6
141869,7
141870,8
141871,9
141872,10
141873,11
141874,12
141878,1
141879,2
141880,3
141881,4
141882,5
141883,6
141884,7
141885,10
141886,11
141887,12
141888,13
141889,14
141890,15
141891,8
141892,9
141894,1
141895,2
141896,3
141897,1
141898,2
141899,3
141900,4
141901,5
141902,1
141903,1
141904,2
141905,3
141906,4
141907,1
141908,2
141909,1
141910,2
141911,3
141912,4
141913,5
141915,1
141916,1
141917,1
141918,2
141919,3
141920,1
141921,2
141922,3
141923,4
141924,5
141925,1
141926,2
141927,3
141928,4
141929,5
141930,6
141931,7
141932,8
141933,9
141934,10
141935,11
141936,12
141937,13
141938,14
141939,15
141940,1
141941,2
141942,3
141943,4
141950,1
141951,2
141952,3
141953,4
141954,5
141955,1
141956,2
141957,3
141958,4
141959,5
141960,6
141961,7
141962,8
141968,7
141970,1
141971,2
141972,3
141973,4
141974,5
141975,6
141976,7
141977,8
141978,9
141979,10
141980,11
141989,1
141990,2
141991,3
141992,4
141993,5
141994,6
141995,7
141996,8
141997,9
141998,10
142004,1
142005,2
142006,3
142007,4
142008,5
142009,6
142010,7
142011,8
142012,9
142013,10
142014,11
142015,12
142016,13
142017,14
142018,15
142019,16
142020,17
142021,18
142022,19
142029,2
142030,1
142031,2
142032,3
142033,4
142034,5
142035,9
142036,10
142037,11
142071,1
142073,1
142074,2
142075,3
142076,4
142077,5
142078,6
142080,1
142151,1
142152,2
142156,1
142157,2
142158,3
142162,1
142163,2
142164,3
142165,4
142166,5
142167,6
142168,7
142173,1
142174,2
142175,3
142176,1
142177,2
142178,3
142179,4
142216,Pos. 3.0
142217,Pos. 4.0
142218,Pos. 1.0 + 1.5
142224,6
142225,7
142226,8
142238,1
142239,1
142240,2
142241,3
142242,4
142243,5
142244,6
142245,1
142246,2
142247,3
142250,1
142251,2
142252,3
142215,1.1
142253,4
142254,5
142255,2
142256,1
142257,2
142259,1
142260,2
142261,3
142262,4
142263,5
142269,1
142270,2
142271,3
142272,4
142273,1
142274,2
142287,1
142293,4
142294,5
142295,6
142296,7
142298,1
142299,2
142300,3
142301,4
142302,5
142303,6
142304,7
142305,1
142307,1
142308,2
142309,3
142310,4
142311,5
142312,6
142313,7
142314,8
142315,9
142316,10
142317,11
142323,1
142324,2
142325,3
142326,4
142327,5
142328,6
142329,7
142330,8
142331,9
142332,10
142333,11
142334,12
142335,13
142336,14
142338,1
142339,2
142342,1
142343,2
142344,3
142345,4
142346,5
142347,6
142348,7
142349,8
142350,9
142351,10
142352,11
142353,12
142354,13
142355,14
142363,1
142364,2
142365,3
142366,4
142374,1
142375,2
142376,3
142377,4
142378,5
142379,6
142380,7
142384,Pos. 1_A
142385,Pos. 2_A
142402,1
142403,2
142404,3
142405,4
142406,5
142407,6
142408,7
142409,8
142410,9
142411,10
142415,1
142416,2
142417,3
142418,4
142419,1
142420,2
142421,3
142422,4
142423,5
142425,1
142426,2
142427,3
142428,4
142429,5
142452,1
142453,2
142454,3
142455,4
142456,5
142457,6
142458,7
142459,8
142460,9
142461,10
142462,11
142463,12
142464,13
142465,14
142466,15
142467,16
142468,17
142469,18
142470,19
142471,20
142472,21
142473,22
142476,1
142477,2
142478,3
142479,4
142480,5
142481,6
142482,7
142483,8
142484,9
142485,10
142486,11
142487,12
142488,13
142489,14
142490,15
142491,16
142492,17
142493,18
142494,19
142495,20
142496,21
142497,22
142517,1
142518,2
142519,3
142520,4
142521,5
142522,6
142523,7
142524,8
142525,9
142526,10
142527,11
142550,1
142551,2
142552,3
142553,4
142564,POS.1
142565,POS. 10.2
142566,POS. 10.1/44/64/78/104/124/144/162/178
142567,POS. 21 à 24
142568,POS. 11 à 20
142569,POS. 10.4/44.2/64.2/78.2/104.2/124.2/144.2/162.2/178.2
142570,TOT. 1
142571,POS. 26/46
142572,POS.32 à 43 / 52 à 63
142573,POS.27 à 30 /  47 à 50
142574,POS.31/ 51
142575,POS.66 à 71/74 à 81/84.2
142576,POS. 72/73/82/83
142577,POS.80 à 99.2
142578,POS.100 à 103
142579,POS 124 bis / 144bis
142580,POS.107 à 121.2/127 à143.2
142581,POS.122 à 123/141/142
142582,POS.147à161.2/165à175.2
142583,POS.159/160/176/177
142588,1
142589,2
142590,1
142601,1
142602,2
142603,3
142604,4
142605,5
142606,6
142607,7
142608,8
142609,9
142610,10
142611,11
142612,12
142613,13
142619,Pos B1
142645,1
142646,2
142647,3
142661,1
142662,1
142663,2
142664,3
142665,4
142667,1
142668,2
142669,3
142670,4
142671,5
142672,6
142673,7
142674,8
142675,9
142692,1
142693,1
142694,2
142695,3
142696,4
142698,1
142699,2
142700,3
142701,4
142702,5
142703,6
142704,7
142705,8
142706,9
142707,10
142710,POS. 1
142711,1
142712,1.1
142713,2
142714,4
142715,5
142716,4.1
142717,6
142735,Pos. 1 - VAR-A
142738,1
142744,28
142745,29
142746,30
142747,31
142748,32
142749,33
142750,34
142751,35
142752,36
142755,1
142756,1
142757,2
142758,3
142759,1
142760,2
142761,3
142762,4
142763,1
142764,1
142765,2
142766,3
142767,4
142768,5
142769,6
142770,7
142771,8
142772,9
142773,10
142774,11
142775,12
142776,13
142777,14
142778,15
142779,16
142780,17
142781,18
142782,19
142783,20
142784,21
142785,22
142786,23
142787,24
142788,25
142789,26
142790,27
142791,1
142812,1
142813,2
142815,1
142816,2
142817,3
142818,4
142819,5
142820,6
142821,7
142822,8
142823,1
142824,2
142825,3
142826,4
142827,5
142829,1
142830,2
142838,1
142839,2
142840,3
142841,4
142842,5
142887,6
142888,7
142889,1
142890,1
142891,2
142892,3
142893,4
142894,5
142895,8
142896,9
142897,10
142898,11
142900,1
142901,2
142902,3
142903,1
142904,2
142905,3
142906,4
142907,5
142908,1
142909,2
142910,3
142911,4
142912,5
142913,1
142957,1
142985,POS. 1
142986,POS. 2
142987,"POS. 3 à 5 & 7 à 22, 25 à 27"
142988,POS. 01 à 3 à 32 H01 à H20
142989,POS. 5.1
142990,POS. 6 & 02 & 24
142991,POS. 28 à 32
142992,POS. 25
142993,POS. 2
142994,1
142996,1
142997,2
142998,3
142999,4
143000,5
143010,1
143011,15
143012,1
143015,1
143016,1
143017,2
143018,3
143019,4
143020,5
143021,6
143022,7
143023,8
143024,9
143025,10
143026,11
143027,12
143028,13
143029,14
143030,15
143031,16
143032,17
143033,1
143034,2
143035,3
143036,4
143039,1
143041,16
143042,1
143043,2
143045,1
143046,2
143052,1
143053,2
143056,1
143057,2
143058,3
143059,4
143060,5
143061,6
143062,7
143063,1
143064,2
143065,3
143066,4
143067,5
143068,6
143069,7
143070,8
143071,9
143072,10
143073,11
143074,12
143075,13
143076,14
143077,15
143078,16
143082,1
143083,2
143084,3
143085,4
143087,1
143088,1
143089,2
143090,3
143091,4
143092,5
143093,6
143094,7
143095,8
143096,9
143097,1
143098,1
143099,2
143100,1
143101,2
143106,1
143107,2
143108,3
143109,4
143110,5
143111,1
143112,2
143113,3
143114,4
143115,5
143116,6
143117,7
143118,8
143119,9
143120,10
143121,11
143122,12
143126,1
143127,2
143128,3
143129,4
143130,5
143131,6
143132,7
143133,8
143134,9
143138,1
143139,2
143140,1
143141,2
143142,3
143143,4
143144,5
143145,6
143147,1
143148,2
143149,3
143150,4
143151,5
143152,6
143153,1
143154,2
143155,1
143156,2
143157,3
143158,4
143159,5
143160,6
143161,7
143162,8
143163,9
143164,10
143165,1
143166,2
143167,3
143168,4
143169,1
143170,2
143171,3
143172,4
143173,5
143174,6
143176,1
143177,2
143178,3
143179,4
143181,1
143182,1
143183,5
143186,1
143187,2
143188,3
143189,3.1
143190,4
143191,4.1
143192,5
143193,6
143194,7
143199,1
143200,2
143209,1.2
143214,3.0
143216,10.0
143226,1
143227,2
143228,3
143229,4
143230,5
143231,6
143232,7
143233,8
143234,11
143235,12
143236,13
143237,15
143238,16
143239,17
143246,6
143247,7
143249,1
143250,1
143252,1
143253,2
143254,3
143255,4
143256,5
143257,1
143258,1
143259,2
143260,3
143261,4
143262,5
143267,1
143268,2
143269,3
143270,4
143271,5
143272,1
143273,1
143274,2
143275,3
143276,4
143279,1
143282,1
143283,1
143284,2
143285,3
143286,4
143287,5
143288,6
143289,7
143290,8
143291,9
143292,10
143293,11
143294,12
143295,13
143296,14
143297,15
143340,3A
143408,1
143409,2
143429,Pos. 1
143468,1
143469,2
143470,3
143472,1
143473,2
143474,3
143475,4
143476,5
143477,6
143478,7
143479,8
143480,9
143481,10
143482,11
143483,1
143484,2
143486,1
143487,2
143488,3
143489,4
143490,5
143491,1
143492,2
143493,3
143494,1
143495,1
143496,2
143497,1
143498,1
143499,2
143500,1
143507,1
143508,2
143509,3
143510,1
143511,1
143512,2
143513,3
143514,4
143515,5
143516,6
143517,7
143518,8
143519,9
143520,10
143521,11
143523,4
143525,1
143526,2
143527,3
143528,4
143532,POS. 1
143533,POS. 2
143534,Pos. 1A
143579,1
143580,2
143581,3
143582,1
143630,1
143631,1
143632,1
143633,2
143634,3
143635,4
143636,5
143637,6
143639,1
143640,2
143641,3
143644,1
143645,2
143647,1
143648,2
143649,3
143650,4
143651,5
143652,6
143654,1
143655,2
143656,3
143657,4
143658,1
143659,2
143660,3
143661,1
143662,2
143663,3
143664,4
143665,5
143666,6
143667,7
143668,8
143669,9
143670,10
143671,11
143672,12
143673,13
143683,1
143684,2
143685,3
143686,4
143687,5
143688,6
143732,1
143733,2
143734,3
143735,4
143736,5
143737,3
143738,1
143739,2
143740,1
143741,2
143742,3
143743,4
143744,1
143745,1
143746,1
143747,2
143748,3
143749,4
143750,5
143751,6
143752,7
143753,8
143754,9
143755,10
143756,11
143757,12
143758,13
143761,1
143762,2
143763,4
143764,5
143765,6
143766,7
143779,1
143780,2
143781,3
143782,1
143783,1
143785,1
143786,1
143787,2
143788,3
143789,4
143790,5
143791,6
143792,7
143794,10
143795,1
143796,2
143797,F8
143798,F9
143799,F10
143800,1
143802,1
143803,2
143804,3
143805,4
143806,1
143807,2
143808,3
143809,4
143810,5
143811,6
143812,7
143813,8
143814,9
143815,10
143816,11
143817,12
143818,13
143819,14
143820,15
143821,16
143828,1
143829,2
143831,1
143832,2
143833,3
143834,4
143835,5
143858,1
143860,1
143861,1a
143865,1
143866,1a
143867,1b
143868,1c
143869,1d
143870,1e
143871,1f
143878,1
143879,2
143880,3
143881,4
143892,1
143893,1
143894,2
143895,1
143896,1
143897,2
143898,3
143899,4
143900,5
143901,6
143902,7
143903,1
143904,2
143905,3
143906,4
143907,5
143908,6
143909,7
143910,8
143911,9
143912,10
143913,11
143914,12
143916,1
143917,3
143918,4
143919,13
143920,14
143921,23
143922,24
143923,33
143924,1
143925,2
143926,25
143927,26
143928,1
143929,2
143930,3
143931,4
143932,5
143933,6
143934,7
143935,8
143936,9
143937,10
143938,11
143939,12
143940,13
143941,14
143942,15
143943,16
143944,17
143945,18
143946,19
143947,20
143948,21
143949,22
143950,23
143957,1
143958,Pos. 1
143992,1
143993,2
143995,1
143997,1
143998,2
143999,5
144000,6
144001,9
144002,3
144003,4
144004,7
144005,8
144006,10
144007,1
144008,2
144009,1
144010,2
144011,3
144018,CF
144019,CNE1
144020,CNE2
144021,CNE3
144022,CPE1
144023,CPE2
144024,CPR
144025,CNR
144026,1
144027,1
144028,2
144029,1
144030,1
144031,1
144032,2
144033,3
144034,4
144038,1
144039,4
144041,1
144044,1
144045,2
144046,3
144049,1
144050,2
144051,3
144052,4
144053,1
144054,1
144055,1
144056,2
144057,1
144059,11
144060,12
144061,13
144062,14
144063,15
144064,16
144065,17
144066,18
144067,19
144074,12
144075,13
144076,14
144077,15
144078,16
144079,17
144080,18
144081,19
144091,1
144092,2
144093,3
144094,4
144095,5
144096,6
144097,7
144098,8
144099,9
144100,10
144101,11
144102,12
144103,13
144104,14
144105,15
144106,16
144107,17
144108,18
144109,19
144110,20
144111,21
144112,22
144113,23
144114,24
144115,25
144116,26-27
144156,Pos. 1&2
144157,Pos. 3
144158,Pos. 4
144166,1
144167,2
144168,3
144169,4
144170,5
144171,6
144172,7
144173,8
144174,9
144175,10
144176,11
144177,12
144178,13
144179,14
144180,15
144181,16
144182,17
144183,18
144184,19
144185,20
144186,21
144187,22
144188,23
144189,24
144190,25
144191,26
144192,27
144193,28
144194,29
144195,30
144196,31
144197,32
144198,33
144199,34
144200,35
144201,36
144202,37
144203,38
144204,39
144205,40
144206,42
144207,43
144214,44
144215,45
144216,46
144217,47
144218,48
144219,49
144220,50
144221,51
144222,52
144223,53
144224,54
144225,55
144226,56
144227,57
144228,58
144229,59
144230,60
144231,61
144232,62
144233,63
144234,64
144235,65
144236,66
144237,67
144238,68
144239,69
144240,70
144241,71
144242,72
144243,73
144244,74
144245,75
144246,76
144247,77
144248,78
144249,79
144250,80
144264,2
144265,1
144266,1
144267,2
144268,1
144269,2
144270,3
144271,4
144311,1
144312,2
144313,3
144314,4
144318,1
144319,2
144320,1
144321,2
144322,3
144323,4
144324,5
144325,1
144326,2
144327,3
144328,4
144329,5
144330,6
144331,7
144332,8
144333,9
144334,1
144335,1
144336,2
144337,3
144338,4
144339,5
144340,6
144341,7
144342,8
144343,9
144344,10
144345,11
144346,1
144347,2
144389,1
144400,1
144401,2
144402,3
144403,4
144404,5
144405,6
144406,7
144407,8
144408,5
144409,6
144410,1
144411,1
144412,2
144417,1
144418,2
144420,1
144421,2
144422,3
144423,1
144424,2
144425,3
144426,4
144427,5
144428,6
144429,7
144430,8
144431,9
144432,10
144435,1
144436,1
144441,1
144442,2
144443,3
144444,4
144445,5
144446,6
144447,7
144448,8
144449,9
144450,10
144451,11
144452,12
144454,1
144455,1
144456,2
144457,3
144458,4
144468,VAR. B
144477,1
144478,2
144479,3
144480,4
144481,5
144483,1
144484,2
144485,3
144486,4
144487,5
144488,6
144489,7
144490,8
144491,9
144492,10
144493,11
144494,12
144495,13
144496,14
144497,15
144498,16
144499,17
144504,1
144505,2
144506,3
144507,4
144508,5
144509,6
144510,7
144511,8
144512,9
144513,10
144514,11
144515,12
144516,13
144517,14
144518,15
144519,16
144520,17
144521,18
144522,19
144523,20
144524,21
144525,22
144526,23
144527,24
144528,25
144529,26
144530,27
144542,1
144543,2
144544,3
144545,4
144546,5
144547,6
144548,7
144549,8
144550,9
144551,10
144552,11
144553,12
144554,13
144561,1
144562,2
144563,3
144564,4
144565,5
144566,6
144567,7
144568,8
144569,11
144570,12
144571,13
144572,14
144573,15
144574,16
144575,17
144576,18
144577,19
144578,20
144579,21
144580,22
144581,23
144582,24
144583,25
144584,26
144585,27
144586,28
144587,29
144588,30
144589,31
144590,32
144591,33
144592,34
144593,35
144594,36
144595,37
144596,38
144597,39
144598,40
144599,41
144600,42
144601,43
144602,44
144608,1
144609,9
144610,1
144611,2
144613,1
144614,2
144615,3
144616,4
144617,1
144618,2
144619,3
144620,4
144621,5
144622,6
144623,7
144624,8
144625,9
144626,10
144627,11
144628,12
144631,1
144632,2
144633,8
144634,9
144635,1
144636,2
144637,3
144638,4
144639,5
144640,6
144641,7
144642,8
144643,9
144646,4
144647,5
144650,81
144651,82
144652,83
144653,84
144654,85
144655,86
144656,87
144657,88
144658,89
144659,90
144660,91
144661,92
144662,93
144663,94
144664,95
144665,96
144666,97
144667,98
144668,99
144669,100
144670,101
144671,102
144672,103
144673,104
144674,105
144675,106
144676,107
144677,108
144678,109
144679,110
144680,111
144681,112
144682,113
144683,114
144684,115
144685,116
144686,117
144687,118
144688,120
144689,121
144690,122
144691,123
144692,124
144693,125
144694,126
144695,127
144696,128
144697,129
144698,130
144699,131
144700,132
144701,133
144702,134
144703,135
144704,136
144705,137
144706,138
144707,139
144708,140
144709,141
144710,142
144711,143
144712,144
144713,145
144714,146
144715,147
144716,148
144717,149
144722,2
144723,1
144724,4
144725,6
144726,8
144727,2
144728,3
144729,5
144730,7
144731,9
144733,1
144734,2
144804,1
144806,1
144807,1
144808,1
144810,1
144812,1
144813,2
144814,1
144815,1
144816,1
144817,2
144818,3
144819,4
144820,5
144821,6
144822,7
144823,8
144830,1
144831,1
144832,2
144833,3
144834,4
144835,5
144836,6
144837,7
144838,8
144839,9
144840,10
144841,11
144842,12
144843,13
144844,14
144845,15
144846,16
144847,17
144849,1
144850,2
144851,3
144852,4
144853,5
144854,6
144855,7
144856,8
144857,9
144858,10
144859,11
144860,1
144861,2
144862,3
144863,4
144864,5
144865,6
144866,7
144867,8
144868,9
144869,10
144870,11
144871,12
144872,13
144884,POS 1
144885,POS 2
144886,POS 3
144887,POS 4
144888,POS 5
144889,POS 7
144890,POS 9
144891,POS 11
144892,POS 12
144893,POS 14
144908,1
144909,2
144910,3
144911,4
144912,5
144913,6
144914,7
144915,8
144916,9
144917,10
144918,11
144919,12
144920,13
144921,14
144922,15
144923,16
144924,1
144925,2
144926,3
144927,4
144928,5
144929,6
144930,7
144931,8
144932,9
144942,POS. 1
144943,POS. 3
144944,POS. 4
144945,POS. 5
144946,POS. 6
144947,POS. 7
144959,1
144960,2
144961,3
144962,4
144963,5
144964,6
144965,7
144966,8
144967,9
144968,10
144969,11
144970,12
144971,1
144972,2
144973,3
144974,4
144975,5
144976,6
144977,7
144978,8
144979,9
144981,1
144982,2
144983,3
144984,4
144985,1
144986,2
144987,3
144988,4
144989,5
144990,6
144991,7
144992,8
144993,9
144994,10
144995,11
144996,12
144999,7
145001,2
145002,3
145003,4
145004,5
145005,6
145006,7
145007,8
145008,9
145009,10
145010,11
145025,Pos. 5
145028,Pos. 6
145054,1
145055,2
145056,3
145061,1
145062,2
145063,1
145064,2
145066,1
145067,2
145068,3
145069,4
145070,5
145071,6
145072,7
145073,8
145074,9
145075,1
145076,2
145077,3
145078,4
145079,1
145080,2
145081,3
145082,4
145086,1
145087,2
145088,3
145089,4
145090,5
145091,6
145092,7
145093,8
145094,9
145095,10
145096,11
145097,12
145098,13
145099,14
145100,15
145101,16
145102,17
145105,1
145106,2
145107,3
145108,4
145111,4
145126,1
148207,1.3
145137,Pos. 1
145138,Pos. 2
145139,Pos. 4
145140,Pos. 5
145144,Pos. 1
145153,1
145154,2
145155,3
145156,4
145157,5
145158,6
145159,7
145160,8
145164,Pos. 1
145177,1
145178,2
145179,3
145192,14
145193,1
145194,1
145195,2
145196,3
145197,1
145198,1
145199,2
145200,1
145201,2
145202,3
145203,4
145204,5
145205,6
145207,3.2
145225,1.0
145226,2.0
150100,9.0
145237,1.2
145238,2.2
145239,7
145240,1
145241,2
145242,1
145243,2
145244,3
145245,4
145246,6
145247,7
145248,8
145249,1
145217,1.0
145218,30.0
145214,1.0
145215,20.0
145216,30.0
145227,2.0
145228,10.0
145234,20
145229,1.0
145230,10.0
145235,20.0
145212,1.0
145250,2
145251,3
145253,1
145254,2
145255,3
145256,4
145257,5
145258,6
145259,1
145260,2
145261,3
145262,4
145263,5
145264,6
145265,7
145266,8
145267,9
145268,10
145269,11
145270,12
145271,13
145272,14
145273,1
145274,2
145275,3
145276,4
145277,5
145278,6
145279,7
145280,8
145281,9
145282,10
145283,11
145284,12
145285,13
145286,14
145289,8
145290,9
145291,10
145292,11
145293,12
145294,13
145295,14
145296,15
145297,1
145298,2
145299,3
145300,4
145301,5
145307,1
145308,2
145309,3
145310,4
145311,5
145312,6
145313,7
145314,8
145315,9
145316,10
145317,11
145318,12
145319,13
145320,14
145321,15
145322,1
145323,2
145324,3
145325,4
145326,5
145327,6
145328,7
145329,8
145330,9
145331,10
145332,11
145333,12
145334,13
145335,14
145336,15
145337,16
145338,17
145339,18
145340,19
145341,20
145342,21
145343,22
145345,4
145346,5
145347,6
145348,7
145349,8
145350,9
145354,1
145355,2
145356,1
145357,2
145358,3
145359,4
145360,5
145363,1
145364,2
145365,19
145366,1
145367,2
145368,3
145369,1
145370,2
